ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:3946
18231306,2016-06-03 15:48:53,677E - Vanya and Balloons,Java 8,Time limit exceeded on test 16,3000 ms,130700 KB
18231116,2016-06-03 15:32:12,677E - Vanya and Balloons,Java 8,Time limit exceeded on test 16,3000 ms,130800 KB
18231027,2016-06-03 15:24:31,677E - Vanya and Balloons,Java 8,Wrong answer on test 10,1544 ms,130600 KB
18229239,2016-06-03 12:47:52,677A - Vanya and Fence,Java 8,Accepted,155 ms,20500 KB
18229166,2016-06-03 12:41:28,677B - Vanya and Food Processor,Java 8,Accepted,358 ms,20500 KB
18229107,2016-06-03 12:35:46,677B - Vanya and Food Processor,Java 8,Wrong answer on test 14,295 ms,20400 KB
18229028,2016-06-03 12:29:57,677B - Vanya and Food Processor,Java 8,Wrong answer on test 7,124 ms,20300 KB
18228523,2016-06-03 11:49:56,677C - Vanya and Label,Java 8,Accepted,639 ms,37800 KB
18228312,2016-06-03 11:32:35,677C - Vanya and Label,Java 8,Time limit exceeded on test 15,1000 ms,37800 KB
18227210,2016-06-03 09:49:01,677C - Vanya and Label,Java 8,Time limit exceeded on test 11,1000 ms,20800 KB
18227095,2016-06-03 09:40:16,677C - Vanya and Label,Java 8,Runtime error on test 1,93 ms,20000 KB
18219729,2016-06-02 18:51:50,677D - Vanya and Treasure,Java 8,Accepted,1388 ms,27100 KB
18219723,2016-06-02 18:51:21,677D - Vanya and Treasure,Java 8,Accepted,1388 ms,27100 KB
18219664,2016-06-02 18:47:35,677D - Vanya and Treasure,Java 8,Accepted,1403 ms,27100 KB
18219615,2016-06-02 18:44:15,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 47,1500 ms,26300 KB
18219604,2016-06-02 18:43:27,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 18,1500 ms,26100 KB
18219509,2016-06-02 18:36:48,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 18,1500 ms,26400 KB
18219474,2016-06-02 18:33:28,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 18,1500 ms,26400 KB
18217940,2016-06-02 16:59:08,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,26200 KB
18217921,2016-06-02 16:58:14,677D - Vanya and Treasure,Java 8,Memory limit exceeded on test 11,1482 ms,275100 KB
18217781,2016-06-02 16:51:04,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,20400 KB
18217578,2016-06-02 16:40:43,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,20400 KB
18214502,2016-06-02 13:33:28,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,20600 KB
18214386,2016-06-02 13:23:16,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,25400 KB
18214280,2016-06-02 13:14:28,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 18,1500 ms,20800 KB
18214204,2016-06-02 13:03:23,677D - Vanya and Treasure,Java 8,Wrong answer on test 4,124 ms,20300 KB
18212477,2016-06-02 10:56:24,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,20400 KB
18212338,2016-06-02 10:45:23,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,20500 KB
18212100,2016-06-02 10:24:42,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,20500 KB
18211967,2016-06-02 10:12:13,677D - Vanya and Treasure,Java 8,Wrong answer on test 1,108 ms,20300 KB
18211949,2016-06-02 10:10:55,677D - Vanya and Treasure,Java 8,Runtime error on test 1,124 ms,20300 KB
18211896,2016-06-02 10:07:08,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,25900 KB
18211555,2016-06-02 09:43:02,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,26200 KB
18211525,2016-06-02 09:41:03,677D - Vanya and Treasure,Java 8,Runtime error on test 1,93 ms,20300 KB
18211504,2016-06-02 09:39:24,677D - Vanya and Treasure,Java 8,Time limit exceeded on test 19,1500 ms,26300 KB
18211372,2016-06-02 09:30:07,677D - Vanya and Treasure,Java 7,Time limit exceeded on test 18,1500 ms,54300 KB
