ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
19687372,2016-08-07 16:27:56,154C - Double Profiles,GNU C++11,Wrong answer on test 25,998 ms,39500 KB
19654339,2016-08-05 18:19:10,258C - Little Elephant and LCM,GNU C++11,Accepted,654 ms,4000 KB
19638064,2016-08-04 22:33:32,703D - Mishka and Interesting sum,GNU C++11,Accepted,2822 ms,93600 KB
19602387,2016-08-03 20:08:12,383E - Vowels,GNU C++11,Accepted,1591 ms,131400 KB
19601489,2016-08-03 19:13:25,383E - Vowels,GNU C++11,Wrong answer on test 1,436 ms,131400 KB
19601458,2016-08-03 19:12:00,383E - Vowels,GNU C++11,Memory limit exceeded on test 1,264 ms,262100 KB
19586478,2016-08-02 22:55:54,427E - Police Patrol,GNU C++11,Accepted,265 ms,23500 KB
19586449,2016-08-02 22:53:53,427E - Police Patrol,GNU C++11,Wrong answer on test 82,234 ms,23500 KB
19586283,2016-08-02 22:43:22,427E - Police Patrol,GNU C++11,Wrong answer on test 82,249 ms,23500 KB
19586245,2016-08-02 22:41:10,427E - Police Patrol,GNU C++11,Wrong answer on test 82,234 ms,23500 KB
19586173,2016-08-02 22:37:56,427E - Police Patrol,GNU C++11,Wrong answer on test 82,218 ms,23500 KB
19586158,2016-08-02 22:37:05,427E - Police Patrol,GNU C++11,Wrong answer on test 10,30 ms,2400 KB
19585562,2016-08-02 22:01:01,319C - Kalila and Dimna in the Logging Industry,GNU C++11,Accepted,62 ms,3100 KB
19521490,2016-07-30 19:27:48,474E - Pillars,GNU C++11,Accepted,265 ms,13300 KB
19495042,2016-07-29 19:29:08,702E - Analysis of Pathes in Functional Graph,GNU C++11,Accepted,171 ms,98600 KB
19494054,2016-07-29 19:19:12,702E - Analysis of Pathes in Functional Graph,GNU C++11,Time limit exceeded on test 46,2000 ms,189700 KB
19443951,2016-07-27 17:27:10,496E - Distributing Parts,GNU C++11,Accepted,124 ms,7400 KB
19443656,2016-07-27 17:08:24,496E - Distributing Parts,GNU C++11,Wrong answer on test 5,15 ms,2400 KB
19443525,2016-07-27 17:00:22,496E - Distributing Parts,GNU C++11,Time limit exceeded on test 5,2000 ms,2400 KB
19443518,2016-07-27 16:59:51,496E - Distributing Parts,GNU C++11,Wrong answer on test 1,0 ms,2400 KB
19370756,2016-07-23 21:57:09,283C - Coin Troubles,GNU C++11,Accepted,1558 ms,244800 KB
19367047,2016-07-23 17:47:18,269C - Flawed Flow,GNU C++11,Accepted,233 ms,15300 KB
